"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2011031148","0","1","","1","01","Y","FORD","2007","01","1","","1","00","E","999","0","","1","01","02","01","13","PA","1","01","3FAHP071X7R","P4D"
"","02","N","2011031156","3","1","","1","12","Y","FORD","2007","01","1","","1","00","N","999","","","2","01","01","01","03","PA","2","01","1ZVFT82H575","PCP"
"","04","N","2011031204","1","1","","1","12","Y","FORD","2008","01","2","","1","00","W","999","","","2","01","12","01","13","PA","2","01","1FAHP34N48W","P4D"
"","04","N","2011029093","3","1","","1","04","Y","TOYT","2010","01","1","","1","00","N","999","0","","2","01","12","12","04","PA","2","01","4T1BF3EK3AU","P4D"
"","15","N","2011015205","2","1","","1","11","Y","TOYT","2011","01","1","","1","00","S","010","0","","1","01","05","01","03","PA","1","06","2T3BF4DV9BW","PUT"
"","02","N","2011017920","3","1","","1","01","Y","HOND","2004","01","1","","1","00","N","070","0","","1","01","05","01","06","PA","1","01","1HGEM22364L","PCP"
"","04","N","2011020517","3","1","","1","05","Y","FORD","2004","02","1","","1","13","S","000","0","","1","01","02","03","06","PA","2","01","2FAFP71W74X","P4D"
"","15","N","2011022967","2","1","","2","06","U","JEEP","2003","01","1","","1","00","N","999","","","2","01","01","02","03","PA","2","06","1J4GL48K83W","T4W"
"","15","N","2011022987","2","1","","1","06","Y","PORS","2005","01","1","","1","00","W","999","","","2","01","04","01","98","PA","3","06","WP1AC29P05L","PUT"
"","04","N","2011024054","3","1","","1","12","Y","KIA","2001","02","2","","1","00","N","999","0","","1","01","05","12","04","PA","1","01","KNAGD126215","P4D"
"","15","N","2011023047","2","2","","1","08","Y","CHEV","2007","","0","","1","00","N","000","0","","3","02","08","06","13","PA","2","01","3GNDA13D77S","PUT"
"","15","N","2011022201","2","1","","1","01","Y","JEEP","2003","02","1","","1","00","S","060","0","","2","01","07","01","03","PA","1","06","1J4GW48S43C","T4W"
"","04","N","2011022213","3","1","","1","11","Y","MERZ","2002","02","1","","4","00","E","065","0","","1","01","07","16","03","PA","1","01","WDBRF64J22E","P4D"
"","15","N","2011024660","1","1","","1","11","Y","KIA","2005","01","1","","1","00","S","025","0","","1","01","01","12","04","PA","1","06","KNDJC733655","PUT"
"","15","N","2011024673","1","1","","1","12","Y","JEEP","1996","01","1","","1","00","S","999","","","1","01","12","01","13","PA","1","06","1J4GZ58S3TC","T4W"
"","02","N","2011029403","3","1","","1","03","Y","FORD","1996","01","2","","1","00","E","025","0","","1","01","01","15","01","PA","1","01","1FALP62W1TH","P2D"
"","","N","2011029409","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2011029422","3","1","","1","01","Y","LEXS","1995","01","1","","1","00","W","999","0","","1","01","08","99","01","PA","1","01","JT8GK13T6S0","P4D"
"","15","N","2011029434","9","4","","1","99","U","FORD","1999","99","4","","1","00","U","999","","","1","05","03","99","99","NJ","1","06","1FMZU34X5XU","PUT"
"","15","N","2011031433","0","1","","1","01","Y","SAA","2008","01","2","","1","00","N","999","0","","1","01","07","12","13","PA","1","06","5S3ET13SX82","PUT"
"","04","N","2011031445","2","1","","1","10","U","HYUN","2004","02","1","","1","00","S","999","","","1","01","05","01","01","PA","1","01","KMHDN46D74U","P4D"
"","04","N","2011031455","3","1","","1","12","Y","HOND","1994","01","2","","1","00","S","999","","","1","01","02","01","08","MD","1","01","JHMCD555XRC","P4D"
"","15","N","2011015753","1","1","","1","06","Y","NISS","2010","01","1","","1","00","W","000","0","","2","01","05","03","01","PA","2","06","5N1AA0NE0AN","PUT"
"","73","N","2011015829","1","1","","1","12","Y","ISU","2004","02","1","","1","00","N","025","0","","2","01","03","01","06","PA","2","04","JALE5B14547","TTB"
"","79","N","2011015923","2","1","","1","10","Y","OTHR","1995","08","4","","1","01","W","999","0","","2","01","02","01","01","PA","2","05","1K9AF4289SN",""
"","","N","2011015931","9","4","","9","99","U","","","99","1","","1","99","W","999","","","1","05","99","01","99","","1","99","",""
"","12","N","2011015899","1","1","","5","01","Y","CHRY","2003","01","1","","3","00","W","999","","","3","01","04","17","03","PA","2","01","1C4GJ45303B","PSV"
"","","N","2011015914","","","","","","","","","","1","","","","","","","","4","31","","","","","2","","",""
"","04","N","2011015943","3","1","","1","01","Y","HOND","2007","99","1","","1","99","N","999","0","","2","01","05","01","01","NJ","3","01","1HGCM66547A","P4D"
"","","N","2011015954","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","12","N","2011033570","3","1","","1","12","U","DODG","1996","02","1","","1","00","W","045","0","","1","01","07","01","01","FL","1","07","1B4GP44R3TB","PSV"
"","","N","2011033583","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","12","N","2011016017","1","1","","3","11","Y","DODG","1996","01","1","","1","00","N","999","0","","1","01","12","10","02","PA","1","07","1B4GP54R7TB","PSV"
"","15","N","2011038640","2","1","","1","12","Y","TOYT","2001","02","1","","1","00","E","035","","","1","01","01","01","01","NY","1","01","JTEHT05J312","PUT"
"","39","Y","2011044629","2","1","","1","03","Y","OTHR","2009","08","2","","1","12","S","020","0","","2","01","03","01","11","PA","2","03","5FYH4FV129B",""
"","15","N","2011044585","3","1","","1","01","U","HOND","2008","02","1","","1","00","N","999","","","1","01","05","01","08","PA","1","01","JHLRE48388C","PUT"
"","","","2011044599","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2011044610","3","1","","1","12","Y","HOND","2004","02","1","","1","00","W","999","","","1","01","07","01","01","PA","1","01","1HGCM56754A","P4D"
"","","N","2011044622","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","39","Y","2011029641","1","1","","1","12","Y","OTHR","1998","02","2","","1","12","E","999","0","","1","01","06","01","13","PA","1","03","1HVBBABM1WH","TBU"
"","04","N","2011028694","3","1","","1","06","Y","ACUR","2010","01","1","","1","00","S","040","0","","2","01","05","01","03","PA","3","01","19UUA9F56AA","P4D"
"","51","N","2011047076","3","1","","1","01","Y","CHEV","2002","01","6","","1","00","W","025","0","","1","01","05","01","11","PA","1","04","3GNEK13T62G","TCW"
"","04","N","2011047090","2","1","","2","11","Y","TOYT","2008","01","1","","1","00","W","999","0","","1","01","12","15","06","PA","1","01","4T1BK36B58U","P4D"
"","04","N","2011047107","3","1","","1","11","Y","NISS","2007","02","1","","1","00","N","999","","","2","01","07","12","03","PA","2","01","3N1BC11E07L","P4D"
"","04","N","2011048410","3","3","","1","05","Y","HOND","2000","02","4","","1","00","W","080","0","","1","05","08","15","06","DE","1","01","1HGCG1656YA","P4D"
"","15","N","2011050899","3","1","","1","01","Y","JEEP","2003","01","1","","4","00","E","050","0","","1","01","01","16","03","PA","1","06","1J4GW48S63C","T4W"
"","04","N","2011015978","3","1","","1","03","U","CHRY","2010","03","2","","1","00","N","025","0","","2","01","07","01","01","NY","2","01","1C3CC5FB6AN","P4D"
"","15","N","2011032403","3","1","","1","12","Y","","2010","01","1","","1","00","W","035","0","","1","01","05","01","06","NJ","1","06","3GYFNBEY2AS","PUT"
"","15","N","2011033752","3","1","","1","09","Y","CHEV","2011","07","2","","1","03","E","999","0","","2","01","03","01","01","PA","3","06","1GNLC2E09BR","PUT"
"","02","N","2011042486","1","1","","2","06","Y","DODG","1998","01","3","","1","00","E","000","0","","2","01","09","03","06","PA","2","01","4B3AU52N0WE","P2P"
"","15","N","2011033758","3","1","","1","11","U","MRCU","2004","02","1","","1","00","N","025","0","","2","01","08","01","13","PA","3","01","4M2DU86W14U","PUT"
"","12","N","2011044945","3","1","","1","06","Y","FORD","2006","03","1","","1","00","N","050","0","","2","01","09","01","03","NJ","2","07","2FMZA51686B","PSV"
"","15","N","2011042396","1","1","","1","07","Y","HYUN","2008","02","4","","1","00","S","055","0","","2","01","05","01","03","PA","2","01","5NMSG13DX8H","PUT"
"","15","N","2011038862","2","1","","2","06","Y","HYUN","2004","02","1","","1","00","N","000","0","","2","01","02","03","03","PA","3","06","KM8SC73D94U","PUT"
"","04","N","2011044831","1","2","","1","01","U","NISS","1997","","0","","1","00","E","000","","","3","02","08","06","01","PA","2","01","1N4BU31D3VC","P4D"
"","09","N","2011044847","9","1","","9","12","Y","UNKN","9999","99","1","","9","00","S","999","0","","1","01","05","02","99","ZZ","1","01","99999999999",""
"","04","N","2011043513","0","1","","1","06","Y","HOND","2002","02","2","","1","00","S","020","0","","3","01","07","02","03","NJ","2","01","2HGES16562H","P4D"
"","","","2011047293","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2011011615","3","3","","1","12","Y","MAZD","1994","02","1","","1","00","S","065","0","","1","01","03","01","03","PA","1","01","JM1BG2249R0","P4D"
"","12","N","2011010037","0","1","","1","06","Y","MRCU","1993","02","1","","1","00","E","999","0","","3","01","02","01","06","PA","2","07","4M2DV11W2PD","PSV"
"","41","N","2011009788","1","2","","1","03","U","FORD","2001","","0","","1","00","W","000","0","","2","02","01","06","01","PA","2","07","2FMZA51411B","TES"
"","","","2011009983","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","N","2011009997","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","12","N","2011028840","2","2","","1","09","U","CHEV","1988","","0","","1","00","S","000","","","2","02","01","06","01","TN","2","07","1GNEG25K4J7","PSV"
"","19","N","2011028864","9","4","","1","02","U","FORD","","99","1","","1","00","W","999","","","1","05","02","01","01","","1","06","",""
"","04","N","2011028882","2","1","","1","12","U","OLDS","2000","01","2","","1","00","S","999","0","","2","01","07","01","06","NJ","2","01","1G3NL52E3YC","P4D"
"","","N","2011028907","1","1","","2","06","","","","","1","","1","00","N","999","","","2","11","99","01","01","","2","20","",""
"","19","N","2011031106","","","","","00","U","","","99","0","","1","00","","090","0","","1","51","01","15","06","ZZ","0","06","",""
"","04","N","2011013745","3","1","","1","07","Y","JAGU","2003","01","1","","4","00","E","045","0","","2","01","04","16","06","PA","3","01","SAJEA51D53X","P4D"
"","04","N","2011018919","3","1","","1","12","Y","LEXS","1999","02","1","","1","00","W","025","","","1","01","12","01","01","PA","1","01","JT8BF28G2X5","P4D"
"","15","N","2011023776","3","1","","1","01","U","TOYT","2004","01","1","","1","00","N","999","0","","1","01","07","01","00","NJ","1","06","JTEBU14R040","PUT"
"","04","N","2011023170","3","1","","1","12","Y","BUIC","1995","01","1","","1","00","N","030","","","1","01","12","01","99","PA","1","01","2G4WB52L0S1","P4D"
"","69","N","2011023182","9","4","","9","99","U","","","99","1","","1","00","N","999","","","1","05","99","01","01","","1","04","",""
"","04","N","2011023205","9","4","","1","01","U","DODG","2006","99","1","","1","00","S","025","0","","1","01","07","01","01","DE","1","01","2B3KA43G26H","P4D"
"","06","N","2011023256","3","1","","1","11","U","OLDS","1992","02","1","","1","00","S","999","","","1","01","01","12","04","PA","1","01","1G3AJ84NXN6","PSW"
"","15","N","2011023274","3","1","","1","01","Y","HOND","2008","01","1","","1","00","S","025","","","2","01","05","01","03","PA","2","01","JHLRE48778C","PUT"
"","12","N","2011023284","3","1","","1","12","Y","CHRY","1998","01","1","","1","00","S","999","","","1","01","07","01","06","PA","1","07","1C4GP54LXWB","PSV"
"","04","N","2011023212","2","2","","1","11","Y","SUZI","2004","","0","","1","00","N","000","","","2","02","07","06","01","PA","3","01","KL5VM52LX4B","P4D"
"","04","N","2011023229","1","2","","1","10","Y","CHEV","2009","","0","","1","00","N","000","0","","3","02","01","06","01","PA","2","01","KL1TD56E79B","P4D"
"","04","N","2011023301","1","1","","1","12","Y","NISS","2010","01","1","","1","00","S","999","0","","1","01","01","01","01","PA","1","01","1N4AA5AP5AC","P4D"
"","04","N","2011023322","3","1","","1","01","Y","HOND","2008","02","1","","1","00","W","999","","","2","01","05","01","00","TX","2","01","1HGFA16538L","P4D"
"","15","N","2011023339","2","2","","1","05","Y","JEEP","2000","","0","","1","00","W","000","0","","2","02","02","06","08","PA","2","06","1J4FF48S5YL","T4W"
"","03","N","2011025633","3","1","","1","12","Y","VOLK","1998","01","5","","1","00","S","055","0","","1","01","05","01","06","PA","1","01","3VWBB61C3WM","P2H"
"","15","N","2011026735","3","1","","1","12","Y","FORD","2000","01","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","1FMZU73X6YU","PUT"
"","04","N","2011029124","3","1","","1","11","Y","TOYT","1999","01","1","","1","00","S","000","0","","2","01","12","03","04","PA","2","01","4T1BG22K8XU","P4D"
"","04","N","2011029141","3","3","","1","12","N","MERZ","2007","01","2","","1","00","W","999","","","1","01","05","01","02","PA","1","01","WDDNG71XX7A","P4D"
"","51","N","2011029157","3","1","","1","12","Y","CHEV","2006","01","1","","1","00","W","999","0","","1","01","05","01","03","MA","1","04","2GCEK19N761","T4C"
"","15","N","2011029188","3","1","","1","12","Y","STRN","2007","02","1","","1","00","S","030","0","","1","01","07","01","01","PA","1","06","5GZCZ33D47S","PUT"
"","04","N","2011029164","3","1","","3","12","Y","BMW","1994","01","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","WBACA6320RF","P4D"
"","04","N","2011030358","2","1","","1","06","Y","","2006","01","1","","1","00","N","000","0","","2","01","05","03","01","PA","2","01","1G6DP577460","P4D"
"","04","N","2011031238","3","1","","1","12","U","NISS","2000","02","1","","1","00","N","999","0","","1","01","08","01","04","PA","1","01","1N4DL01D9YC","P4D"
"","39","N","2011031363","1","1","","2","06","Y","FORD","2001","02","1","","1","99","E","999","","","2","01","03","01","01","PA","2","07","1FBSS31L41H","TBU"
"","02","N","2011031409","3","1","","1","99","Y","MAZD","1995","01","1","","1","00","S","999","0","","2","01","05","12","04","PA","2","01","JM1EC4356S0","PCP"
"","49","N","2011031314","1","2","","1","01","Y","FORD","1998","","0","","1","00","","000","","","3","02","99","06","98","ZZ","2","07","99999999999",""
"","04","N","2011031325","3","1","","1","12","Y","DODG","2004","01","1","","1","00","N","999","0","","1","01","01","01","06","PA","1","01","1B3ES56C34D","P4D"
"","04","N","2011031339","2","1","","1","02","Y","TOYT","1994","02","1","","1","00","E","999","","","1","01","01","12","04","PA","1","01","2T1AE09BXRC","P4D"
"","41","N","2011031418","1","2","","1","06","U","CHEV","2000","","0","","1","99","W","000","","","3","02","01","06","03","PA","2","04","1GNDX03E7YD","TES"
"","15","N","2011031430","3","1","","1","11","Y","HOND","2006","01","1","","1","00","N","999","","","2","01","07","01","01","PA","2","01","JHLRD78506C","PUT"
"","05","N","2011016918","9","1","","1","09","Y","NISS","2010","01","1","","1","00","S","999","0","","1","01","05","01","01","PA","2","01","3N1BC1CP6AL","P4H"
"","04","N","2011023123","2","1","","1","12","Y","HOND","2008","01","1","","1","00","S","999","","","1","01","07","12","04","PA","1","01","1HGCP26708A","P4D"
"","09","N","2011028910","9","4","","3","02","U","","","99","1","","2","00","S","999","","","1","05","04","04","07","","1","01","",""
"","04","N","2011028933","1","1","","3","06","Y","BUIC","2002","01","2","","1","00","E","000","0","","3","01","03","03","03","PA","3","01","1G4CU541524","P4D"
"","04","N","2011028996","3","1","","1","10","Y","CHEV","2010","02","2","","1","01","W","999","","","2","01","05","12","98","PA","2","01","2G1WB5EK6A1","P4D"
"","","N","2011029007","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2011028964","2","2","","3","05","Y","LINC","2004","02","1","","1","13","S","000","0","","2","03","03","06","13","PA","3","01","1LNHM81W14Y","P4D"
"","04","N","2011028975","3","1","","1","07","Y","TOYT","1999","02","1","","1","00","S","999","","","2","01","05","01","09","PA","3","01","2T1BR12E2XC","P4D"
"","04","N","2011028990","3","1","","1","11","Y","HOND","2005","01","1","","1","00","S","999","","","2","01","03","01","01","PA","3","01","1HGCM56765A","P4D"
"","12","N","2011029030","1","1","","1","06","Y","TOYT","2004","01","1","","1","00","W","015","0","","3","01","08","01","13","PA","2","07","5TDBA23C24S","PSV"
"","04","N","2011029046","3","1","","1","12","U","FORD","1998","01","1","","1","00","W","999","","","1","01","99","01","07","PA","1","01","1FALP10P7WW","P4D"
